longitud_url,caracteres_especiales,uso_subdominios,verificar_https,similitud_url_legitimas,palabras_clave_sospechosas,ip_en_lugar_de_dominio,url_acortada,puerto_no_estandar,terminos_seguridad_falsos,profundidad_url,archivo_descargable_sospechoso,parametros_sensibles_url,entropia_url,status_binario
42,6,3,1,[0.25819889],0,0,False,0,False,1,False,0,4.157214970851922,0
74,12,3,0,[0.36514837],0,0,False,0,False,2,False,0,4.430416331956727,0
22,5,3,0,[0.57735027],0,0,False,0,False,0,False,0,3.879664004902594,0
127,19,5,0,[0.42008403],0,0,False,0,True,3,False,0,4.64978111157683,1
29,5,2,0,[0.57735027],0,0,False,0,False,1,False,0,3.83127625337525,1
112,21,2,0,[0.10721125],0,0,False,1,False,1,False,0,4.952170718273127,1
31,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,4.0022680844408445,0
42,7,3,1,[0.],0,0,False,0,False,1,False,0,4.594465636961453,1
43,6,3,0,[0.51639778],0,0,False,0,False,1,False,0,3.969771952769756,0
57,12,3,0,[0.14433757],0,0,False,0,False,5,False,0,3.8434147437040793,1
56,9,3,0,[0.47140452],0,0,False,0,False,2,False,0,4.454239966507295,0
58,10,3,0,[0.52223297],0,0,False,0,False,3,False,0,4.300417263616583,1
64,12,3,0,[0.17407766],0,0,False,0,False,5,False,0,4.464364454101657,1
89,22,3,0,[0.15430335],0,0,False,0,True,12,False,0,4.438002179762828,1
31,5,2,1,[0.],0,0,False,0,False,1,False,0,3.9779168746936353,1
25,5,3,0,[0.57735027],0,0,False,0,False,0,False,0,4.053660689688185,0
16,5,2,1,[0.],0,0,False,0,False,1,False,0,3.577819531114783,0
41,6,3,1,[0.28867513],0,0,True,0,False,1,False,0,4.064392248309453,1
46,11,3,0,[0.40824829],0,0,True,0,False,3,False,0,4.099997967896925,0
116,14,2,0,[0.16012815],0,0,False,0,False,4,False,0,5.125662327559534,1
125,18,5,1,[0.28867513],0,0,False,0,True,2,False,0,4.603667230368214,1
78,9,3,0,[0.40824829],0,0,False,0,False,1,False,0,4.725802981788601,1
66,9,3,0,[0.20412415],0,0,False,0,False,3,False,0,4.283836211807127,0
68,9,5,0,[0.54772256],0,0,False,0,True,2,False,0,4.6109389001634575,1
32,8,5,0,[0.23570226],0,0,False,0,False,1,False,0,4.015319531114783,1
45,6,2,0,[0.51639778],0,0,False,0,False,2,False,0,3.958659352780987,0
81,11,6,1,[0.33333333],0,0,False,0,True,2,False,0,4.617628325275149,1
27,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.602316558505553,0
96,19,4,0,[0.14002801],0,0,False,0,False,6,False,0,4.487918361375831,0
13,4,2,0,[0.33333333],0,0,False,0,False,0,False,0,3.180832987205441,0
44,5,3,1,[0.28867513],0,0,False,0,False,0,False,0,4.235015641798042,0
35,5,3,0,[0.57735027],0,0,True,0,False,0,False,0,4.000432302535624,1
91,12,2,0,[0.34815531],0,0,False,0,False,3,False,0,4.542673625017617,0
67,10,2,0,[0.23570226],0,0,False,0,True,4,False,0,4.800507287182081,1
49,8,3,0,[0.25819889],0,0,False,0,False,2,False,0,4.254930446501112,0
79,8,3,0,[0.23570226],0,0,False,0,False,1,False,0,4.049715876287043,1
22,7,3,1,[0.25819889],0,0,False,0,False,1,False,0,3.7544418457133446,0
52,10,3,1,[0.20412415],0,0,False,0,False,1,False,0,4.468918563962097,0
48,9,3,0,[0.40824829],0,0,False,0,False,3,False,0,4.196854365656767,0
28,5,2,0,[0.33333333],0,0,False,0,False,1,False,0,3.628085278891394,1
76,14,8,0,[0.3086067],0,0,False,0,False,1,False,0,4.544440382094528,1
65,12,3,0,[0.2981424],0,0,False,0,False,1,False,0,4.133735800486799,0
27,5,2,0,[0.66666667],0,0,False,0,False,1,False,0,3.884155094595805,1
65,15,2,1,[0.34815531],0,0,False,0,False,1,False,0,4.53705492927485,1
61,11,4,0,[0.18257419],0,0,False,0,False,3,False,0,4.528675248459108,0
34,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.0796786498829745,0
50,10,3,0,[0.20412415],0,0,False,0,False,3,False,0,4.661467880199449,0
24,5,2,0,[0.28867513],0,0,False,0,False,1,False,0,3.9072682296173897,1
36,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.107017709595357,0
48,8,3,0,[0.43643578],0,0,False,0,False,2,False,0,4.256328385912463,1
34,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,4.211744090932182,0
102,17,2,1,[0.13608276],0,0,False,0,False,3,False,0,4.474513550006514,0
117,16,3,0,[0.28867513],0,0,False,0,True,9,False,0,4.604173072634866,1
33,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.020926316000353,0
48,7,5,0,[0.23570226],0,0,False,0,False,0,False,0,4.1394608760283615,1
54,9,3,1,[0.],0,0,False,0,False,2,False,0,4.155544391485686,0
57,10,3,0,[0.34815531],0,0,False,0,False,2,False,0,4.147993522633025,0
39,6,3,0,[0.51639778],0,0,False,0,False,1,False,0,4.214262795507958,1
163,16,6,0,[0.1490712],0,0,False,0,False,7,False,0,5.43099422310018,1
17,4,2,0,[0.33333333],0,0,False,0,False,0,False,0,3.3371753411230776,0
73,11,3,0,[0.18257419],0,0,False,0,False,4,False,0,4.326629100409541,1
65,10,3,0,[0.38490018],0,0,False,0,False,2,False,0,4.1430604604373595,0
43,9,3,0,[0.20412415],0,0,False,0,False,3,False,0,4.34186497602557,0
52,9,3,0,[0.38490018],0,0,False,0,False,2,False,0,4.233811593016276,0
27,6,3,0,[0.57735027],0,0,True,0,False,1,False,0,3.8282375018429553,0
29,7,3,1,[0.25819889],0,0,False,0,False,1,False,0,4.021268494903765,0
76,10,5,0,[0.52223297],0,0,False,0,True,2,False,0,4.3898353126048955,1
50,8,3,1,[0.21821789],0,0,False,0,False,2,False,0,4.161076880026371,0
59,11,3,0,[0.36514837],0,0,False,0,False,1,False,0,4.295376261366171,0
202,15,2,1,[0.1490712],0,0,False,0,False,3,False,0,4.603911520878255,1
19,5,3,0,[0.57735027],0,0,False,0,False,0,False,0,3.9321380397593733,0
169,34,3,1,[0.27050089],0,0,False,0,False,3,False,0,4.547960307508102,1
39,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.0478467699778795,1
28,6,3,1,[0.],0,0,False,0,False,1,False,0,3.8154107252426988,1
38,6,3,0,[0.51639778],0,0,False,0,False,1,False,0,4.168465671110588,1
39,7,4,1,[0.25819889],0,0,False,0,False,1,False,0,4.182336834024969,0
40,8,3,0,[0.21821789],0,0,False,0,False,2,False,0,4.234183719779189,0
144,20,3,1,[0.17407766],0,0,True,0,False,5,False,0,5.215001732903573,1
71,15,5,1,[0.16666667],0,0,True,0,False,1,False,0,4.55806076893152,1
25,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.8634651896016465,0
64,10,2,0,[0.38490018],0,0,False,0,False,4,False,0,4.353123587245975,1
196,40,2,0,[0.14002801],0,0,False,0,False,6,False,0,5.100408197909048,1
29,5,2,1,[0.28867513],0,0,True,0,False,1,False,0,3.7419627890379075,1
52,7,2,0,[0.47140452],0,0,False,0,False,2,False,0,4.089889603490045,1
37,6,3,1,[0.28867513],0,0,True,0,False,1,False,0,4.317033095124793,1
37,7,3,1,[0.],0,0,False,0,False,2,False,0,4.0671651897778585,0
32,8,4,0,[0.20412415],0,0,False,0,False,1,False,0,3.944548827786958,1
23,5,3,0,[0.28867513],0,0,False,0,False,0,False,0,3.795088586397733,1
77,9,4,1,[0.20412415],0,0,False,0,False,2,False,0,4.138132932345107,1
24,5,3,0,[0.57735027],0,0,False,0,False,0,False,0,3.772055208874201,0
76,13,9,0,[0.3086067],0,0,False,0,False,2,False,0,4.304206797484486,1
25,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,3.8332696895151073,0
35,7,3,0,[0.47140452],0,0,False,0,False,2,False,0,4.171860873964196,0
30,6,3,1,[0.],0,0,False,0,False,1,False,0,3.9395722619867226,0
63,9,2,0,[0.36514837],0,0,False,0,False,4,False,0,3.881831217653171,1
107,14,3,0,[0.33333333],0,0,False,0,False,8,False,0,4.650666058760109,1
31,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.953565664946427,0
64,11,3,0,[0.38490018],0,0,False,0,False,5,False,0,4.138508938909887,1
66,12,5,0,[0.40824829],0,0,True,0,False,4,False,0,4.468044119096216,1
30,7,2,0,[0.51639778],0,0,False,0,False,3,False,0,3.7077516472406153,1
48,10,3,0,[0.40824829],0,0,False,0,False,2,False,0,4.5165414066556515,0
33,6,3,1,[0.],0,0,False,0,False,1,False,0,4.369707376737533,1
36,7,3,1,[0.],0,0,False,0,False,2,False,0,4.048688113203415,0
26,6,3,1,[0.25819889],0,0,False,0,False,1,False,0,3.8731406795131327,0
32,7,2,0,[0.47140452],0,0,False,0,False,2,False,0,3.9139097655573916,1
58,11,3,0,[0.36514837],0,0,False,0,False,2,False,0,4.366096081110662,0
36,6,3,1,[0.28867513],0,0,True,0,False,1,False,0,3.8746697102453482,0
107,18,3,0,[0.28005602],0,0,False,0,False,7,False,0,4.499618833772055,1
48,8,3,1,[0.21821789],0,0,False,0,False,2,False,0,4.0144608760283615,0
42,7,3,1,[0.23570226],0,0,False,0,False,1,False,0,4.082943173738499,1
18,5,3,0,[0.28867513],0,0,False,0,False,0,False,0,3.6143694458867563,0
24,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.6572682296173893,0
164,24,3,0,[0.24077171],0,0,False,0,False,7,False,0,5.20154987514231,1
60,9,3,0,[0.40824829],0,0,False,0,False,3,False,0,4.415491538019118,0
113,14,3,1,[0.19245009],0,0,False,0,False,5,False,0,5.428883635804206,1
38,6,3,1,[0.],0,0,False,0,False,1,False,0,4.260828171224455,0
43,8,4,0,[0.43643578],0,0,False,0,False,1,False,0,4.2374411389168944,1
63,9,2,0,[0.18257419],0,0,False,0,False,4,False,0,4.310712963822281,0
32,7,3,0,[0.57735027],0,0,False,0,False,1,False,0,4.030639062229566,1
22,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.7544418457133446,0
67,9,3,1,[0.],0,0,False,0,False,3,False,0,3.9854908260360165,1
76,13,4,0,[0.16666667],0,0,False,0,False,3,False,0,4.629378422776553,1
67,12,3,0,[0.33333333],0,0,False,0,False,4,False,0,4.080524735577194,0
22,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.663532754804254,0
32,6,3,1,[0.28867513],0,0,True,0,False,1,False,0,4.015319531114783,1
27,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.8282375018429553,0
47,7,2,0,[0.51639778],0,0,False,0,False,3,False,0,3.91429983189464,1
61,11,2,0,[0.36514837],0,0,False,0,False,5,False,0,4.354426224146145,1
27,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.6521305573183827,0
64,10,3,0,[0.38490018],0,0,False,0,False,3,False,0,4.355337797403417,0
63,10,5,1,[0.36514837],0,0,True,0,False,1,False,0,4.463656964193706,1
29,7,3,1,[0.25819889],0,0,False,0,False,2,False,0,3.8833374604210067,1
127,19,5,0,[0.42008403],0,0,False,0,True,3,False,0,4.79860853814898,1
127,16,3,0,[0.27216553],0,0,False,0,False,4,False,0,4.061993209256637,0
29,7,3,0,[0.25819889],0,0,False,0,True,1,False,0,3.8143719431796277,1
92,14,3,0,[0.33333333],0,0,False,0,False,8,False,0,4.27909532145484,1
29,6,3,0,[0.51639778],0,0,False,0,False,1,False,0,3.9523029776623857,1
36,7,4,1,[0.],0,0,False,0,False,1,False,0,3.8956388075276664,0
23,5,2,0,[0.66666667],0,0,False,0,False,1,False,0,3.969001629875993,1
119,18,3,0,[0.13245324],0,0,False,0,False,4,False,0,4.639349536819911,0
40,6,2,0,[0.51639778],0,0,False,0,False,2,False,0,4.0439427079182675,1
121,16,3,1,[0.15430335],0,0,False,0,True,2,False,0,5.014568688308387,1
44,7,3,1,[0.],0,0,False,0,False,1,False,0,4.07775008410386,0
60,12,3,0,[0.36514837],0,0,False,0,False,5,False,0,4.243019030245398,1
101,19,3,0,[0.28005602],0,0,False,0,False,5,False,0,4.51960578309583,0
38,7,3,1,[0.25819889],0,0,True,0,False,1,False,0,3.9778048159043635,1
44,9,3,0,[0.38490018],0,0,False,0,False,1,False,0,4.049452072789394,0
38,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.020843553362251,0
74,11,4,0,[0.38490018],0,0,False,0,False,2,False,0,4.582726386643206,1
37,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.1548709329626305,0
39,8,3,1,[0.23570226],0,0,False,0,False,3,False,0,4.218488360543355,1
67,16,2,1,[0.1490712],0,0,False,0,False,5,False,0,4.3528516924850775,0
44,7,3,1,[0.23570226],0,0,False,0,False,1,False,0,4.183546039377806,1
28,5,3,0,[0.57735027],0,0,True,0,False,0,False,0,3.9232517969803378,1
23,6,3,1,[0.28867513],0,0,True,0,False,1,False,0,3.5883543471732335,0
93,10,4,0,[0.19245009],0,0,False,0,True,3,False,0,4.703018157181067,1
78,11,3,0,[0.20412415],0,0,False,0,False,4,False,0,4.6026024628855655,0
112,18,3,0,[0.28005602],0,0,False,0,False,5,False,0,4.586336500919963,0
74,13,3,1,[0.],0,0,False,0,False,4,False,0,4.542233651206049,0
21,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,3.594465636961452,0
45,7,3,0,[0.23570226],0,0,False,0,False,2,False,0,3.7631764309558786,0
40,8,3,1,[0.23570226],0,0,False,0,False,3,False,0,3.9037016960573476,1
48,9,3,1,[0.21821789],0,0,False,0,False,3,False,0,3.9112396584787112,0
61,10,3,0,[0.47140452],0,0,False,0,False,2,False,0,4.354688723015056,0
114,15,3,0,[0.15430335],0,0,False,0,False,7,False,0,4.809367567070502,1
48,7,3,1,[0.23570226],0,0,False,0,False,2,False,0,4.2644608760283615,0
126,18,5,0,[0.42008403],0,0,False,0,True,2,False,0,4.60193458436298,1
26,6,2,0,[0.57735027],0,0,True,0,False,2,False,0,3.8252517372886508,1
28,8,3,1,[0.23570226],0,0,False,0,False,1,False,0,3.9407598325400888,0
47,10,3,0,[0.47140452],0,0,True,0,False,2,False,0,4.527681138773587,0
96,13,3,0,[0.34815531],0,0,False,0,False,5,False,0,4.453707814343077,1
37,9,4,0,[0.40824829],0,0,False,0,False,2,False,0,3.938654716746413,1
42,8,3,0,[0.43643578],0,0,True,0,False,2,False,0,3.903523970088741,1
35,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,3.8972997175517152,1
69,12,3,0,[0.17407766],0,0,False,0,False,6,False,0,4.449894428171292,1
20,7,3,0,[0.28867513],0,0,False,0,False,2,False,0,3.3841837197791884,0
45,7,3,0,[0.51639778],0,0,False,0,False,2,False,0,4.030198929422623,0
57,11,5,0,[0.38490018],0,0,True,0,False,1,False,0,4.451678506213853,1
92,12,3,0,[0.36514837],0,0,False,0,False,6,False,0,4.737932271547935,1
34,7,3,0,[0.51639778],0,0,False,0,False,1,False,0,4.182907326480826,1
39,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.9384964492986376,0
92,12,3,0,[0.36514837],0,0,False,0,False,6,False,0,4.597471092187036,1
19,6,3,1,[0.],0,0,False,0,False,1,False,0,3.3918926446809317,0
129,20,6,0,[0.42008403],0,0,False,0,True,3,False,0,4.602287936639367,1
47,7,3,0,[0.23570226],0,0,False,0,False,2,False,0,4.094393309484218,0
342,37,4,1,[0.0860663],0,0,False,0,False,3,False,0,5.298852194410172,1
42,5,2,0,[0.28867513],0,0,False,0,False,1,False,0,3.749609840405166,1
34,7,5,0,[0.25819889],0,0,False,0,False,0,False,0,4.182907326480826,1
33,7,3,0,[0.25819889],0,0,False,0,False,2,False,0,3.8212266049160206,0
31,6,2,0,[0.57735027],0,0,False,0,False,2,False,0,3.9134007456613773,0
19,5,3,0,[0.28867513],0,0,False,0,False,0,False,0,3.471354487013928,0
45,8,3,0,[0.47140452],0,0,False,0,False,3,False,0,4.034435120208033,1
69,16,3,1,[0.15430335],0,0,False,0,False,1,False,0,4.221379537813465,0
77,9,3,0,[0.40824829],0,0,False,0,False,1,False,0,4.264773840455666,0
74,10,2,0,[0.38490018],0,0,False,0,True,5,False,0,4.647512232570837,1
19,5,3,1,[0.],0,0,False,0,False,0,False,0,3.4058222502856905,0
34,7,3,1,[0.],0,0,False,0,False,1,False,0,3.8221819586428727,0
50,9,2,0,[0.43643578],0,0,False,0,False,2,False,0,4.126886761135438,0
259,8,3,0,[0.47140452],0,0,False,0,False,2,False,0,5.580021699729212,1
66,12,3,0,[0.32025631],0,0,False,0,False,2,False,0,4.179097204800813,0
61,11,4,0,[0.18257419],0,0,False,0,False,4,False,0,4.381076271776315,1
21,4,2,0,[0.33333333],0,0,False,0,False,0,False,0,3.5585186130489057,0
183,28,3,1,[0.11547005],0,0,False,0,False,6,False,0,4.74177593307343,1
28,8,3,1,[0.25819889],0,0,False,0,False,2,False,0,3.7534343861887858,0
81,10,3,0,[0.40824829],0,0,False,0,False,5,False,0,4.574497492014039,1
74,13,3,1,[0.16012815],0,0,False,0,False,3,False,0,4.48783052216601,0
20,5,2,0,[0.33333333],0,0,False,0,False,0,False,0,3.821928094887362,0
44,8,3,1,[0.],0,0,False,0,False,2,False,0,4.189561096343496,0
25,6,2,0,[0.28867513],0,0,False,0,False,2,False,0,3.7336606896881857,1
53,10,4,0,[0.18257419],0,0,False,0,False,4,False,0,4.170461257506891,1
94,11,3,0,[0.19245009],0,0,False,0,False,6,False,0,4.462046822750994,1
16,5,2,0,[0.33333333],0,0,False,0,False,1,False,0,3.452819531114783,0
56,12,3,0,[0.19245009],0,0,False,0,False,6,False,0,4.101125010956985,1
35,7,3,0,[0.23570226],0,0,False,0,False,2,False,0,4.229003731107053,1
42,9,2,0,[0.20412415],0,0,False,0,False,4,False,0,4.0916224112766,0
66,10,5,0,[0.36514837],0,0,False,0,False,2,False,0,4.235301840324247,1
61,10,3,0,[0.21821789],0,0,False,0,False,2,False,0,4.477799788659761,0
32,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.9292292966721747,1
76,13,3,0,[0.33333333],0,0,False,0,False,6,False,0,4.2507208558230305,1
28,7,3,0,[0.51639778],0,0,False,0,False,1,False,0,3.940759832540089,0
50,9,2,1,[0.],0,0,False,0,False,4,False,0,4.298171939471838,1
56,11,5,0,[0.54772256],0,0,True,0,False,1,False,0,4.277913127562165,1
107,21,2,0,[0.14433757],0,0,False,0,False,7,False,0,4.5314871471759535,1
24,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.7720552088742005,0
55,11,3,1,[0.23570226],0,0,False,0,False,1,False,0,4.33138505967276,1
35,5,3,1,[0.],0,0,False,0,False,0,False,0,4.272140159802108,1
47,8,3,1,[0.19245009],0,0,False,0,False,2,False,0,4.400021564305501,0
148,24,3,1,[0.14433757],0,0,False,0,False,9,False,0,5.465823655119522,1
22,4,2,0,[0.33333333],0,0,False,0,False,0,False,0,3.6412498004554785,0
35,6,3,0,[0.51639778],0,0,False,0,True,1,False,0,4.378864088188096,1
26,6,3,1,[0.28867513],0,0,False,0,False,1,False,0,3.8441065448145375,0
76,12,3,1,[0.32025631],0,0,False,0,True,4,False,0,4.186649793191769,1
27,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.7821222241453056,0
61,11,3,0,[0.19245009],0,0,False,0,False,4,False,0,4.272401017955157,1
62,11,3,0,[0.36514837],0,0,False,0,False,2,False,0,4.100811384248414,0
121,16,3,1,[0.15430335],0,0,False,0,True,2,False,0,4.993185659356946,1
31,5,3,0,[0.28867513],0,0,False,0,False,0,False,0,4.018081793978685,1
39,8,3,0,[0.43643578],0,0,True,0,False,2,False,0,3.957852539097701,1
38,7,3,1,[0.],0,0,False,0,False,2,False,0,4.385956789702441,1
40,8,3,1,[0.28867513],0,0,False,0,False,1,False,0,4.146439344671015,1
43,8,3,0,[0.23570226],0,0,False,0,False,3,False,0,4.025361709178203,0
24,5,3,0,[0.28867513],0,0,False,0,False,0,False,0,3.5220552088742005,0
51,11,4,0,[0.36514837],0,0,False,0,False,2,False,0,4.3607811657052,1
126,18,5,0,[0.42008403],0,0,False,0,True,2,False,0,4.710764845058316,1
34,7,3,0,[0.51639778],0,0,False,0,False,1,False,0,4.035273502696889,1
20,7,4,0,[0.28867513],0,1,False,0,False,1,False,0,3.4086949695628417,1
46,8,3,0,[0.43643578],0,0,False,0,False,2,False,0,4.050204618865332,1
43,9,3,1,[0.21821789],0,0,False,0,False,3,False,0,4.027684161971456,0
46,10,5,0,[0.43643578],0,0,True,0,False,1,False,0,4.412270315214323,1
35,7,2,1,[0.23570226],0,0,False,0,False,2,False,0,4.150292659616667,1
44,9,3,0,[0.20412415],0,0,False,0,False,3,False,0,4.3542227440216,0
102,14,3,1,[0.20412415],0,0,True,0,False,4,False,0,5.369797680788967,1
70,13,3,0,[0.5],0,0,False,0,False,3,False,0,4.499095389252757,1
48,8,3,0,[0.43643578],0,0,False,0,False,1,False,0,4.248734053066624,0
129,13,5,1,[0.16666667],0,0,False,0,False,4,False,0,4.823303881557057,1
20,5,2,0,[0.28867513],0,0,False,0,False,1,False,0,3.9841837197791885,1
65,12,3,1,[0.17407766],0,0,False,0,False,5,False,0,4.510357429374702,0
28,6,4,1,[0.25819889],0,0,False,0,False,0,False,0,3.9677201004744993,0
73,10,3,1,[0.19245009],0,0,False,0,False,4,False,0,4.3296814089920606,0
69,14,3,0,[0.33333333],0,0,False,0,False,5,False,0,4.428954668199462,0
40,6,3,0,[0.57735027],0,0,True,0,False,1,False,0,4.175070520364182,0
56,9,3,1,[0.20412415],0,0,False,0,False,2,False,0,4.287365359936824,0
49,7,2,0,[0.51639778],0,0,False,0,False,3,False,0,3.9597387435070277,1
55,9,3,1,[0.],0,0,False,0,False,3,False,0,4.492380568259548,0
536,22,3,0,[0.12309149],0,0,False,0,False,1,False,0,5.92398245928206,1
26,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,3.507380102423635,0
42,7,3,0,[0.47140452],0,0,False,0,False,2,False,0,4.034709089239382,0
69,9,3,0,[0.21821789],0,0,False,0,False,2,False,0,4.733251225045109,1
74,13,4,1,[0.16666667],0,0,False,0,False,3,False,0,4.619954596131901,0
43,9,2,0,[0.20412415],0,0,False,0,False,3,False,0,3.9788500812712253,1
36,7,3,0,[0.47140452],0,0,False,0,False,1,False,0,4.287301737252941,0
69,11,5,1,[0.36514837],0,0,True,0,False,1,False,0,4.680937594980808,1
24,6,3,1,[0.],0,0,False,0,False,1,False,0,3.4591479170272446,0
41,6,2,0,[0.51639778],0,0,False,0,False,1,False,0,4.122693700152458,1
66,11,5,0,[0.38490018],0,0,True,0,False,1,False,0,4.488284658688188,1
22,6,3,0,[0.57735027],0,0,True,0,False,1,False,0,3.538310595615006,0
66,11,3,0,[0.14433757],0,0,False,0,False,5,False,0,4.252654068017075,0
71,11,4,1,[0.16666667],0,0,False,0,True,3,False,0,4.08350684732068,0
58,11,2,0,[0.36514837],0,0,False,0,False,4,False,0,4.343352177335085,1
31,7,3,1,[0.25819889],0,0,False,0,False,1,False,0,3.8403471164197516,0
77,15,3,1,[0.],0,0,False,0,False,4,False,0,4.4253877617447435,0
58,12,3,0,[0.36514837],0,0,False,0,False,1,False,0,4.068935850423125,0
69,14,3,0,[0.33333333],0,0,False,0,False,7,False,0,4.701877354952637,0
30,7,4,1,[0.25819889],0,0,True,0,False,1,False,0,3.9810760119146074,0
27,7,3,1,[0.25819889],0,0,False,0,False,2,False,0,3.6339740759971577,0
48,9,4,0,[0.20412415],0,0,False,0,False,2,False,0,4.183208073322318,1
48,9,3,1,[0.],0,0,False,0,False,1,False,0,4.464661719245796,1
46,8,3,1,[0.23570226],0,0,False,0,False,3,False,0,4.023698511281122,1
20,5,2,0,[0.33333333],0,0,False,0,False,1,False,0,3.746439344671015,1
35,8,2,0,[0.47140452],0,0,True,0,False,3,False,0,4.318867931899242,1
28,6,3,1,[0.28867513],0,0,True,0,False,1,False,0,3.695947226387471,1
32,5,2,0,[0.28867513],0,0,False,0,False,1,False,0,3.7150182662886326,1
72,13,3,1,[0.32025631],0,0,True,0,True,2,False,0,4.371314503020542,1
46,9,2,1,[0.],0,0,False,0,False,4,False,0,4.127065630893371,0
17,5,3,0,[0.28867513],0,0,False,0,False,0,False,0,3.4992275471326932,0
132,23,2,0,[0.13608276],0,0,False,0,True,10,False,0,4.654029137727293,1
42,9,4,0,[0.20412415],0,0,False,0,False,2,False,0,4.302449862997395,0
60,8,3,1,[0.23570226],0,0,False,0,False,3,False,0,4.917155962520949,1
30,6,2,0,[0.21821789],0,0,False,0,False,1,False,0,4.148394345536404,1
60,10,3,1,[0.],0,0,False,0,False,2,False,0,4.311080496244278,0
27,6,3,0,[0.57735027],0,0,False,0,False,1,False,0,4.032303242743954,0
140,27,3,0,[0.12598816],0,0,False,0,False,1,False,0,5.024166389849189,1
45,7,3,1,[0.],0,0,False,0,False,1,False,0,4.563532262755957,1
90,15,2,0,[0.16012815],0,0,False,0,False,8,False,0,4.394972687049215,1
85,11,3,1,[0.27216553],0,0,True,0,False,3,False,0,4.532732485345101,1
129,20,6,0,[0.42008403],0,0,False,0,True,3,False,0,4.887516431170643,1
29,7,3,0,[0.25819889],0,0,False,0,False,1,False,0,3.6933452188924916,1
27,6,3,0,[0.28867513],0,0,False,0,False,1,False,0,3.574357762129128,0
123,18,6,1,[0.28005602],0,0,False,0,True,2,False,0,4.77331056503388,1
